benchmark,model,query_id,permutations_used,mean_jaccard,std_jaccard,variance_selected_size,mean_selected_size
stabletoolbench,qwen/qwen2.5-coder-7b-instruct,62,10,0.5407407407407405,0.3086320986074023,0.0,2.0
stabletoolbench,qwen/qwen-2.5-coder-32b-instruct,62,10,1.0,0.0,0.0,2.0
stabletoolbench,openai/gpt-5-mini,61,10,0.8611111111111112,0.12422599874998834,0.25,3.5
stabletoolbench,anthropic/claude-haiku-4.5,62,10,0.7629629629629632,0.3191208774598224,0.0,2.0
stabletoolbench,x-ai/grok-code-fast-1,62,10,1.0,0.0,0.0,2.0
stabletoolbench,openai/gpt-5-mini,62,10,1.0,0.0,0.0,2.0
stabletoolbench,qwen/qwen2.5-coder-7b-instruct,63,10,0.5925925925925926,0.4150792807739822,0.36000000000000004,1.8
stabletoolbench,qwen/qwen3-235b-a22b-thinking-2507,62,10,1.0,0.0,0.0,2.0
stabletoolbench,qwen/qwen-2.5-coder-32b-instruct,63,10,1.0,0.0,0.0,2.0
stabletoolbench,qwen/qwen3-235b-a22b-thinking-2507,63,10,1.0,0.0,0.0,2.0
stabletoolbench,anthropic/claude-haiku-4.5,63,10,1.0,0.0,0.0,2.0
stabletoolbench,x-ai/grok-code-fast-1,63,10,1.0,0.0,0.0,2.0
stabletoolbench,openai/gpt-5-mini,63,10,1.0,0.0,0.0,2.0
stabletoolbench,qwen/qwen2.5-coder-7b-instruct,64,10,0.3111111111111111,0.4629481479111035,1.0,1.0
stabletoolbench,qwen/qwen-2.5-coder-32b-instruct,64,10,1.0,0.0,0.0,2.0
stabletoolbench,anthropic/claude-haiku-4.5,64,10,1.0,0.0,0.0,2.0
stabletoolbench,x-ai/grok-code-fast-1,64,10,1.0,0.0,0.0,2.0
stabletoolbench,qwen/qwen3-235b-a22b-thinking-2507,64,10,1.0,0.0,0.0,2.0
stabletoolbench,openai/gpt-5-mini,64,10,1.0,0.0,0.0,2.0
stabletoolbench,qwen/qwen2.5-coder-7b-instruct,65,10,0.3948148148148148,0.4013376125990363,2.09,1.9
stabletoolbench,qwen/qwen-2.5-coder-32b-instruct,65,10,1.0,0.0,0.0,2.0
stabletoolbench,anthropic/claude-haiku-4.5,65,10,0.38148148148148153,0.4435716739197602,2.24,1.4
stabletoolbench,qwen/qwen3-235b-a22b-thinking-2507,65,10,1.0,0.0,0.0,2.0
stabletoolbench,x-ai/grok-code-fast-1,65,10,1.0,0.0,0.0,2.0
stabletoolbench,openai/gpt-5-mini,65,10,0.9333333333333331,0.13333333333333336,0.09,2.1
stabletoolbench,qwen/qwen2.5-coder-7b-instruct,66,10,0.5255555555555556,0.4068336026521329,2.29,2.9
stabletoolbench,qwen/qwen-2.5-coder-32b-instruct,66,10,1.0,0.0,0.0,3.0
stabletoolbench,anthropic/claude-haiku-4.5,66,10,1.0,0.0,0.0,3.0
stabletoolbench,x-ai/grok-code-fast-1,66,10,1.0,0.0,0.0,3.0
stabletoolbench,qwen/qwen3-235b-a22b-thinking-2507,66,10,1.0,0.0,0.0,3.0
stabletoolbench,openai/gpt-5-mini,66,10,1.0,0.0,0.0,3.0
stabletoolbench,qwen/qwen2.5-coder-7b-instruct,67,10,0.4888888888888889,0.4998765279645331,0.85,0.5
stabletoolbench,qwen/qwen-2.5-coder-32b-instruct,67,10,0.6222222222222223,0.27532248207475263,0.76,1.8
stabletoolbench,anthropic/claude-haiku-4.5,67,10,1.0,0.0,0.0,1.0
stabletoolbench,x-ai/grok-code-fast-1,67,10,1.0,0.0,0.0,1.0
stabletoolbench,openai/gpt-5-mini,67,10,0.9,0.2,0.09,1.1
stabletoolbench,qwen/qwen3-235b-a22b-thinking-2507,67,10,0.5648148148148149,0.4447529793267578,0.44000000000000006,1.4
stabletoolbench,qwen/qwen2.5-coder-7b-instruct,68,10,1.0,0.0,0.0,0.0
stabletoolbench,qwen/qwen-2.5-coder-32b-instruct,68,10,0.5842592592592593,0.32601797942459143,3.65,2.5
stabletoolbench,anthropic/claude-haiku-4.5,68,10,0.9333333333333333,0.13333333333333336,0.09,2.1
stabletoolbench,x-ai/grok-code-fast-1,68,10,0.65,0.3541421560145963,6.090000000000002,3.1
stabletoolbench,qwen/qwen3-235b-a22b-thinking-2507,68,10,1.0,0.0,0.0,2.0
stabletoolbench,openai/gpt-5-mini,68,10,0.5555555555555556,0.3832930735702298,0.24000000000000005,1.6
stabletoolbench,qwen/qwen2.5-coder-7b-instruct,69,10,0.8,0.39999999999999997,0.8100000000000002,0.3
stabletoolbench,qwen/qwen-2.5-coder-32b-instruct,69,10,0.6444444444444445,0.4786813161897337,0.16,0.8
stabletoolbench,anthropic/claude-haiku-4.5,69,10,1.0,0.0,0.0,0.0
stabletoolbench,qwen/qwen3-235b-a22b-thinking-2507,69,10,0.5333333333333333,0.34712220781807357,0.65,1.5
stabletoolbench,x-ai/grok-code-fast-1,69,10,1.0,0.0,0.0,1.0
stabletoolbench,openai/gpt-5-mini,69,10,0.35555555555555557,0.4268749491621899,0.89,0.9
stabletoolbench,qwen/qwen2.5-coder-7b-instruct,70,10,0.5611111111111111,0.42867870497467614,2.0100000000000002,2.7
stabletoolbench,qwen/qwen-2.5-coder-32b-instruct,70,10,0.8222222222222222,0.23934065809486685,0.0,3.0
stabletoolbench,anthropic/claude-haiku-4.5,70,10,0.8,0.4,0.36000000000000004,0.2
stabletoolbench,qwen/qwen3-235b-a22b-thinking-2507,70,10,0.7911111111111111,0.1805205094192559,0.21000000000000002,3.3
stabletoolbench,x-ai/grok-code-fast-1,70,10,0.95,0.09999999999999999,0.09,3.1
stabletoolbench,openai/gpt-5-mini,70,10,0.9599999999999997,0.07999999999999997,0.09,4.1
stabletoolbench,qwen/qwen2.5-coder-7b-instruct,71,10,0.6222222222222222,0.4848316495393651,0.0,2.0
stabletoolbench,qwen/qwen-2.5-coder-32b-instruct,71,10,1.0,0.0,0.0,2.0
stabletoolbench,anthropic/claude-haiku-4.5,71,10,0.6444444444444445,0.4786813161897337,0.0,2.0
stabletoolbench,qwen/qwen3-235b-a22b-thinking-2507,71,10,0.4444444444444444,0.49690399499995336,0.0,2.0
stabletoolbench,x-ai/grok-code-fast-1,71,10,1.0,0.0,0.0,2.0
stabletoolbench,openai/gpt-5-mini,71,10,1.0,0.0,0.0,2.0
stabletoolbench,qwen/qwen2.5-coder-7b-instruct,72,10,0.837037037037037,0.11594426549998912,0.44000000000000006,4.6
stabletoolbench,qwen/qwen-2.5-coder-32b-instruct,72,10,1.0,0.0,0.0,4.0
stabletoolbench,anthropic/claude-haiku-4.5,72,10,0.9288888888888885,0.09573626323794673,0.15999999999999998,4.2
stabletoolbench,x-ai/grok-code-fast-1,72,10,0.9066666666666664,0.09977753031397175,0.21000000000000002,4.3
stabletoolbench,openai/gpt-5-mini,72,10,0.9599999999999997,0.07999999999999997,0.09,4.1
stabletoolbench,qwen/qwen2.5-coder-7b-instruct,73,10,1.0,0.0,0.0,0.0
stabletoolbench,qwen/qwen3-235b-a22b-thinking-2507,72,10,1.0,0.0,0.0,4.0
stabletoolbench,qwen/qwen-2.5-coder-32b-instruct,73,10,1.0,0.0,0.0,1.0
stabletoolbench,anthropic/claude-haiku-4.5,73,10,0.8222222222222222,0.23934065809486688,0.16000000000000003,1.2
stabletoolbench,qwen/qwen3-235b-a22b-thinking-2507,73,10,0.9,0.2,0.09,1.1
stabletoolbench,x-ai/grok-code-fast-1,73,10,1.0,0.0,0.0,1.0
stabletoolbench,openai/gpt-5-mini,73,10,0.7111111111111111,0.40123266856150636,0.2,1.0
stabletoolbench,qwen/qwen2.5-coder-7b-instruct,74,10,0.9666666666666667,0.06666666666666667,0.09,5.1
stabletoolbench,qwen/qwen-2.5-coder-32b-instruct,74,10,0.8629629629629628,0.14609691054308163,0.09,5.1
stabletoolbench,anthropic/claude-haiku-4.5,74,10,0.9111111111111113,0.08314794192830981,0.24,5.6
stabletoolbench,x-ai/grok-code-fast-1,74,10,0.9333333333333331,0.13333333333333336,0.0,5.0
stabletoolbench,qwen/qwen3-235b-a22b-thinking-2507,74,10,0.8222222222222221,0.16629588385661964,0.0,5.0
stabletoolbench,openai/gpt-5-mini,74,10,1.0,0.0,0.0,5.0
stabletoolbench,qwen/qwen2.5-coder-7b-instruct,75,10,0.35555555555555557,0.4786813161897337,0.9600000000000002,1.2
stabletoolbench,qwen/qwen-2.5-coder-32b-instruct,75,10,0.9333333333333333,0.13333333333333336,0.09,2.9
stabletoolbench,anthropic/claude-haiku-4.5,75,10,1.0,0.0,0.0,3.0
stabletoolbench,qwen/qwen3-235b-a22b-thinking-2507,75,10,1.0,0.0,0.0,3.0
stabletoolbench,x-ai/grok-code-fast-1,75,10,0.9333333333333333,0.13333333333333336,0.09,2.9
stabletoolbench,qwen/qwen2.5-coder-7b-instruct,76,10,0.4666666666666667,0.49888765156985887,3.8400000000000007,2.4
stabletoolbench,openai/gpt-5-mini,75,10,1.0,0.0,0.0,3.0
stabletoolbench,qwen/qwen-2.5-coder-32b-instruct,76,10,1.0,0.0,0.0,0.0
stabletoolbench,anthropic/claude-haiku-4.5,76,10,1.0,0.0,0.0,4.0
stabletoolbench,qwen/qwen3-235b-a22b-thinking-2507,76,10,1.0,0.0,0.0,4.0
stabletoolbench,x-ai/grok-code-fast-1,76,10,1.0,0.0,0.0,4.0
stabletoolbench,openai/gpt-5-mini,76,10,1.0,0.0,0.0,4.0
stabletoolbench,qwen/qwen2.5-coder-7b-instruct,77,10,0.8,0.4,2.25,0.5
stabletoolbench,qwen/qwen-2.5-coder-32b-instruct,77,10,1.0,0.0,0.0,0.0
stabletoolbench,anthropic/claude-haiku-4.5,77,10,1.0,0.0,0.0,5.0
stabletoolbench,x-ai/grok-code-fast-1,77,10,1.0,0.0,0.0,5.0
stabletoolbench,qwen/qwen3-235b-a22b-thinking-2507,77,10,1.0,0.0,0.0,5.0
stabletoolbench,openai/gpt-5-mini,77,10,1.0,0.0,0.0,5.0
stabletoolbench,qwen/qwen2.5-coder-7b-instruct,78,10,1.0,0.0,0.0,0.0
stabletoolbench,qwen/qwen-2.5-coder-32b-instruct,78,10,1.0,0.0,0.0,1.0
stabletoolbench,anthropic/claude-haiku-4.5,78,10,1.0,0.0,0.0,1.0
stabletoolbench,x-ai/grok-code-fast-1,78,10,1.0,0.0,0.0,1.0
stabletoolbench,openai/gpt-5-mini,78,10,0.7666666666666667,0.24944382578492943,0.21000000000000002,1.3
stabletoolbench,qwen/qwen3-235b-a22b-thinking-2507,78,10,1.0,0.0,0.0,1.0
stabletoolbench,qwen/qwen2.5-coder-7b-instruct,79,10,0.4888888888888889,0.4280302285390716,0.61,1.7
stabletoolbench,qwen/qwen-2.5-coder-32b-instruct,79,10,1.0,0.0,0.0,1.0
stabletoolbench,anthropic/claude-haiku-4.5,79,10,1.0,0.0,0.0,1.0
stabletoolbench,x-ai/grok-code-fast-1,79,10,1.0,0.0,0.0,1.0
stabletoolbench,qwen/qwen3-235b-a22b-thinking-2507,79,10,1.0,0.0,0.0,1.0
stabletoolbench,qwen/qwen2.5-coder-7b-instruct,80,10,0.48444444444444446,0.42319186904368966,1.65,2.5
stabletoolbench,openai/gpt-5-mini,79,10,1.0,0.0,0.0,1.0
stabletoolbench,qwen/qwen-2.5-coder-32b-instruct,80,10,0.7777777777777778,0.1987615979999813,0.15999999999999998,3.2
stabletoolbench,anthropic/claude-haiku-4.5,80,10,1.0,0.0,0.0,3.0
stabletoolbench,x-ai/grok-code-fast-1,80,10,1.0,0.0,0.0,4.0
stabletoolbench,openai/gpt-5-mini,80,10,0.49111111111111116,0.2750443286382204,1.36,2.2
stabletoolbench,qwen/qwen2.5-coder-7b-instruct,81,10,0.37777777777777777,0.48483164953936514,0.24,0.4
stabletoolbench,qwen/qwen-2.5-coder-32b-instruct,81,10,1.0,0.0,0.0,0.0
stabletoolbench,qwen/qwen3-235b-a22b-thinking-2507,80,10,0.8666666666666667,0.2666666666666667,0.0,2.0
stabletoolbench,qwen/qwen3-235b-a22b-thinking-2507,81,10,0.8222222222222222,0.23934065809486685,0.16,1.2
stabletoolbench,anthropic/claude-haiku-4.5,81,10,1.0,0.0,0.0,1.0
stabletoolbench,x-ai/grok-code-fast-1,81,10,1.0,0.0,0.0,1.0
stabletoolbench,openai/gpt-5-mini,81,10,1.0,0.0,0.0,1.0
stabletoolbench,qwen/qwen2.5-coder-7b-instruct,82,10,0.64,0.39186795458057105,1.3599999999999999,2.2
stabletoolbench,qwen/qwen-2.5-coder-32b-instruct,82,10,1.0,0.0,0.0,2.0
stabletoolbench,anthropic/claude-haiku-4.5,82,10,1.0,0.0,0.0,2.0
stabletoolbench,qwen/qwen3-235b-a22b-thinking-2507,82,10,1.0,0.0,0.0,2.0
stabletoolbench,x-ai/grok-code-fast-1,82,10,1.0,0.0,0.0,2.0
stabletoolbench,openai/gpt-5-mini,82,10,1.0,0.0,0.0,2.0
stabletoolbench,qwen/qwen2.5-coder-7b-instruct,83,10,1.0,0.0,0.0,0.0
stabletoolbench,qwen/qwen-2.5-coder-32b-instruct,83,10,1.0,0.0,0.0,5.0
stabletoolbench,anthropic/claude-haiku-4.5,83,10,1.0,0.0,0.0,5.0
stabletoolbench,x-ai/grok-code-fast-1,83,10,1.0,0.0,0.0,5.0
stabletoolbench,openai/gpt-5-mini,83,10,0.9666666666666668,0.06666666666666665,0.09,5.1
stabletoolbench,qwen/qwen3-235b-a22b-thinking-2507,83,10,0.940740740740741,0.0797802193649556,0.15999999999999998,5.2
stabletoolbench,qwen/qwen2.5-coder-7b-instruct,84,10,0.8222222222222222,0.23934065809486685,0.0,3.0
stabletoolbench,qwen/qwen-2.5-coder-32b-instruct,84,10,1.0,0.0,0.0,2.0
stabletoolbench,anthropic/claude-haiku-4.5,84,10,1.0,0.0,0.0,2.0
stabletoolbench,x-ai/grok-code-fast-1,84,10,0.8222222222222221,0.16629588385661964,0.24000000000000005,2.6
stabletoolbench,qwen/qwen3-235b-a22b-thinking-2507,84,10,0.8444444444444443,0.16629588385661961,0.21000000000000002,2.3
stabletoolbench,openai/gpt-5-mini,84,10,0.8666666666666667,0.2666666666666667,0.0,2.0
stabletoolbench,qwen/qwen2.5-coder-7b-instruct,85,10,0.4700529100529101,0.3004215099161167,1.7600000000000002,3.8
stabletoolbench,qwen/qwen-2.5-coder-32b-instruct,85,10,1.0,0.0,0.0,0.0
stabletoolbench,anthropic/claude-haiku-4.5,85,10,0.8275132275132273,0.11970775233942711,0.41,4.7
stabletoolbench,x-ai/grok-code-fast-1,85,10,0.8933333333333331,0.09977753031397174,0.24,4.4
stabletoolbench,openai/gpt-5-mini,85,10,0.9288888888888887,0.09573626323794672,0.15999999999999998,4.8
stabletoolbench,qwen/qwen2.5-coder-7b-instruct,86,10,0.3333333333333333,0.4533823502911814,3.6100000000000003,2.3
stabletoolbench,qwen/qwen-2.5-coder-32b-instruct,86,10,0.7320634920634921,0.3882766804087734,0.0,4.0
stabletoolbench,qwen/qwen3-235b-a22b-thinking-2507,85,10,1.0,0.0,0.0,5.0
stabletoolbench,qwen/qwen3-235b-a22b-thinking-2507,86,10,1.0,0.0,0.0,4.0
stabletoolbench,anthropic/claude-haiku-4.5,86,10,0.8,0.4,0.0,4.0
stabletoolbench,x-ai/grok-code-fast-1,86,10,1.0,0.0,0.0,4.0
stabletoolbench,openai/gpt-5-mini,86,10,1.0,0.0,0.0,4.0
stabletoolbench,qwen/qwen2.5-coder-7b-instruct,87,10,0.37777777777777777,0.46613726585340076,3.8400000000000007,2.6
stabletoolbench,qwen/qwen-2.5-coder-32b-instruct,87,10,0.8,0.4,1.4400000000000002,3.6
stabletoolbench,qwen/qwen3-235b-a22b-thinking-2507,87,10,0.9200000000000002,0.16,0.0,4.0
stabletoolbench,anthropic/claude-haiku-4.5,87,10,0.9199999999999999,0.16,0.0,4.0
stabletoolbench,x-ai/grok-code-fast-1,87,10,0.9199999999999999,0.16,0.0,4.0
stabletoolbench,openai/gpt-5-mini,87,10,0.7777777777777779,0.19876159799998133,0.0,4.0
stabletoolbench,qwen/qwen2.5-coder-7b-instruct,88,10,0.8533333333333333,0.20504741998972928,0.09,3.1
stabletoolbench,qwen/qwen-2.5-coder-32b-instruct,88,10,1.0,0.0,0.0,3.0
stabletoolbench,anthropic/claude-haiku-4.5,88,10,1.0,0.0,0.0,3.0
stabletoolbench,qwen/qwen3-235b-a22b-thinking-2507,88,10,1.0,0.0,0.0,3.0
stabletoolbench,x-ai/grok-code-fast-1,88,10,1.0,0.0,0.0,3.0
stabletoolbench,qwen/qwen2.5-coder-7b-instruct,89,10,0.4666666666666667,0.49888765156985887,0.9600000000000002,1.2
stabletoolbench,openai/gpt-5-mini,88,10,1.0,0.0,0.0,3.0
stabletoolbench,qwen/qwen-2.5-coder-32b-instruct,89,10,1.0,0.0,0.0,2.0
stabletoolbench,anthropic/claude-haiku-4.5,89,10,1.0,0.0,0.0,2.0
stabletoolbench,x-ai/grok-code-fast-1,89,10,1.0,0.0,0.0,2.0
stabletoolbench,qwen/qwen3-235b-a22b-thinking-2507,89,10,1.0,0.0,0.0,2.0
stabletoolbench,openai/gpt-5-mini,89,10,1.0,0.0,0.0,2.0
stabletoolbench,qwen/qwen2.5-coder-7b-instruct,90,10,0.7629629629629631,0.3191208774598224,0.0,2.0
stabletoolbench,qwen/qwen-2.5-coder-32b-instruct,90,10,1.0,0.0,0.0,2.0
stabletoolbench,anthropic/claude-haiku-4.5,90,10,0.6888888888888888,0.3325917677132391,0.0,2.0
stabletoolbench,qwen/qwen3-235b-a22b-thinking-2507,90,10,1.0,0.0,0.0,2.0
stabletoolbench,x-ai/grok-code-fast-1,90,10,0.6888888888888889,0.3325917677132393,0.0,2.0
stabletoolbench,openai/gpt-5-mini,90,10,1.0,0.0,0.0,2.0
stabletoolbench,qwen/qwen2.5-coder-7b-instruct,91,10,1.0,0.0,0.0,0.0
stabletoolbench,qwen/qwen-2.5-coder-32b-instruct,91,10,0.7703703703703705,0.30689381460543114,0.09,2.9
stabletoolbench,anthropic/claude-haiku-4.5,91,10,0.9111111111111111,0.11967032904743342,0.15999999999999998,3.2
stabletoolbench,x-ai/grok-code-fast-1,91,10,1.0,0.0,0.0,3.0
stabletoolbench,openai/gpt-5-mini,91,10,0.9333333333333331,0.13333333333333336,0.09,2.9
stabletoolbench,qwen/qwen2.5-coder-7b-instruct,92,10,0.3703703703703703,0.4725670491181208,0.96,0.8
stabletoolbench,qwen/qwen3-235b-a22b-thinking-2507,91,10,1.0,0.0,0.0,3.0
stabletoolbench,qwen/qwen-2.5-coder-32b-instruct,92,10,1.0,0.0,0.0,0.0
stabletoolbench,anthropic/claude-haiku-4.5,92,10,1.0,0.0,0.0,3.0
stabletoolbench,qwen/qwen3-235b-a22b-thinking-2507,92,10,1.0,0.0,0.0,3.0
stabletoolbench,x-ai/grok-code-fast-1,92,10,1.0,0.0,0.0,3.0
stabletoolbench,openai/gpt-5-mini,92,10,1.0,0.0,0.0,3.0
stabletoolbench,qwen/qwen2.5-coder-7b-instruct,93,10,1.0,0.0,0.0,0.0
stabletoolbench,qwen/qwen-2.5-coder-32b-instruct,93,10,0.6444444444444445,0.47868131618973375,0.6400000000000001,1.6
stabletoolbench,anthropic/claude-haiku-4.5,93,10,0.731111111111111,0.26983305309618744,0.0,3.0
stabletoolbench,x-ai/grok-code-fast-1,93,10,0.7259259259259259,0.29219382108616326,0.09,2.1
stabletoolbench,qwen/qwen3-235b-a22b-thinking-2507,93,10,0.48518518518518516,0.260157175242014,0.15999999999999998,2.2
stabletoolbench,openai/gpt-5-mini,93,10,0.7777777777777778,0.1987615979999813,0.15999999999999998,3.2
stabletoolbench,qwen/qwen2.5-coder-7b-instruct,94,10,0.2411111111111111,0.3607536692488979,2.7600000000000002,1.8
stabletoolbench,qwen/qwen-2.5-coder-32b-instruct,94,10,1.0,0.0,0.0,2.0
stabletoolbench,qwen/qwen3-235b-a22b-thinking-2507,94,10,1.0,0.0,0.0,2.0
stabletoolbench,anthropic/claude-haiku-4.5,94,10,1.0,0.0,0.0,2.0
stabletoolbench,x-ai/grok-code-fast-1,94,10,1.0,0.0,0.0,2.0
stabletoolbench,openai/gpt-5-mini,94,10,1.0,0.0,0.0,2.0
stabletoolbench,qwen/qwen2.5-coder-7b-instruct,95,10,1.0,0.0,0.0,2.0
stabletoolbench,qwen/qwen-2.5-coder-32b-instruct,95,10,1.0,0.0,0.0,2.0
stabletoolbench,anthropic/claude-haiku-4.5,95,10,1.0,0.0,0.0,2.0
stabletoolbench,qwen/qwen3-235b-a22b-thinking-2507,95,10,1.0,0.0,0.0,2.0
stabletoolbench,x-ai/grok-code-fast-1,95,10,1.0,0.0,0.0,2.0
stabletoolbench,openai/gpt-5-mini,95,10,1.0,0.0,0.0,2.0
toollinkos,qwen/qwen2.5-coder-7b-instruct,30,10,0.6765873015873016,0.2071851200576263,0.8399999999999999,4.6
toollinkos,qwen/qwen-2.5-coder-32b-instruct,30,10,0.9666666666666668,0.06666666666666665,0.09,5.1
toollinkos,anthropic/claude-haiku-4.5,30,10,0.8740740740740741,0.10631629699560982,0.24,5.4
toollinkos,x-ai/grok-code-fast-1,30,10,0.8582716049382716,0.21845140909932134,0.8399999999999999,5.4
toollinkos,openai/gpt-5-mini,30,10,0.4962962962962963,0.4681047799884242,0.76,5.2
toollinkos,qwen/qwen2.5-coder-7b-instruct,31,10,0.3798941798941799,0.28324575390721035,6.040000000000001,4.4
toollinkos,qwen/qwen-2.5-coder-32b-instruct,31,10,0.7866666666666668,0.30586045393929345,1.7600000000000002,4.8
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,30,10,1.0,0.0,0.0,5.0
toollinkos,anthropic/claude-haiku-4.5,31,10,0.9074074074074077,0.12936480886350357,0.09,5.1
toollinkos,x-ai/grok-code-fast-1,31,10,1.0,0.0,0.0,5.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,31,10,1.0,0.0,0.0,5.0
toollinkos,openai/gpt-5-mini,31,10,0.4071428571428571,0.42316251664707605,3.0,4.0
toollinkos,qwen/qwen2.5-coder-7b-instruct,32,10,0.5154144620811286,0.26379196819240375,6.24,6.6
toollinkos,qwen/qwen-2.5-coder-32b-instruct,32,10,0.9111111111111114,0.08314794192830981,0.24,5.4
toollinkos,anthropic/claude-haiku-4.5,32,10,0.8888888888888891,0.09938079899999064,0.24,5.6
toollinkos,x-ai/grok-code-fast-1,32,10,0.9222222222222224,0.0831479419283098,0.21000000000000002,5.3
toollinkos,openai/gpt-5-mini,32,10,0.8881481481481482,0.1625651710614843,1.61,6.3
toollinkos,qwen/qwen2.5-coder-7b-instruct,33,10,0.6592592592592592,0.2765652548532514,0.2,2.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,32,10,1.0,0.0,0.0,5.0
toollinkos,qwen/qwen-2.5-coder-32b-instruct,33,10,0.8222222222222221,0.16629588385661964,0.24000000000000005,2.6
toollinkos,anthropic/claude-haiku-4.5,33,10,1.0,0.0,0.0,0.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,33,10,0.8814814814814813,0.15956043872991124,0.15999999999999998,2.2
toollinkos,x-ai/grok-code-fast-1,33,10,1.0,0.0,0.0,2.0
toollinkos,openai/gpt-5-mini,33,10,0.8148148148148149,0.25872961772700714,0.09,2.1
toollinkos,qwen/qwen2.5-coder-7b-instruct,34,10,0.8222222222222222,0.23934065809486685,0.16,1.2
toollinkos,qwen/qwen-2.5-coder-32b-instruct,34,10,0.8370370370370368,0.2179842810305506,0.2,2.0
toollinkos,anthropic/claude-haiku-4.5,34,10,0.8,0.4,0.09000000000000001,0.1
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,34,10,0.7222222222222222,0.24845199749997668,0.25,1.5
toollinkos,x-ai/grok-code-fast-1,34,10,1.0,0.0,0.0,2.0
toollinkos,qwen/qwen2.5-coder-7b-instruct,35,10,0.6351851851851852,0.2828912067248639,0.41,1.7
toollinkos,openai/gpt-5-mini,34,10,0.7888888888888889,0.2205492582364357,0.29000000000000004,2.1
toollinkos,qwen/qwen-2.5-coder-32b-instruct,35,10,1.0,0.0,0.0,2.0
toollinkos,anthropic/claude-haiku-4.5,35,10,0.4444444444444444,0.49690399499995336,1.0,1.0
toollinkos,x-ai/grok-code-fast-1,35,10,1.0,0.0,0.0,2.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,35,10,0.9,0.2,0.09,1.9
toollinkos,openai/gpt-5-mini,35,10,0.7111111111111111,0.40123266856150636,0.41,1.7
toollinkos,qwen/qwen2.5-coder-7b-instruct,36,10,1.0,0.0,0.0,2.0
toollinkos,qwen/qwen-2.5-coder-32b-instruct,36,10,0.8222222222222221,0.16629588385661964,0.24000000000000005,2.6
toollinkos,anthropic/claude-haiku-4.5,36,10,1.0,0.0,0.0,0.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,36,10,0.9333333333333331,0.13333333333333336,0.09,2.1
toollinkos,x-ai/grok-code-fast-1,36,10,1.0,0.0,0.0,2.0
toollinkos,openai/gpt-5-mini,36,10,0.8814814814814813,0.15956043872991124,0.15999999999999998,2.8
toollinkos,qwen/qwen2.5-coder-7b-instruct,37,10,0.7370370370370369,0.25936505777794955,0.20999999999999996,1.3
toollinkos,qwen/qwen-2.5-coder-32b-instruct,37,10,0.8814814814814813,0.15956043872991124,0.15999999999999998,2.2
toollinkos,anthropic/claude-haiku-4.5,37,10,0.8,0.39999999999999997,0.36000000000000004,0.2
toollinkos,x-ai/grok-code-fast-1,37,10,1.0,0.0,0.0,2.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,37,10,0.8222222222222222,0.23934065809486685,0.16,1.8
toollinkos,qwen/qwen2.5-coder-7b-instruct,38,10,0.6444444444444445,0.4786813161897337,0.64,1.6
toollinkos,openai/gpt-5-mini,37,10,0.8444444444444443,0.16629588385661961,0.21000000000000002,2.3
toollinkos,qwen/qwen-2.5-coder-32b-instruct,38,10,0.7555555555555558,0.22662308949301269,0.21000000000000002,2.3
toollinkos,anthropic/claude-haiku-4.5,38,10,0.8,0.4,0.36000000000000004,0.2
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,38,10,0.8444444444444444,0.16629588385661964,0.21000000000000002,2.7
toollinkos,x-ai/grok-code-fast-1,38,10,0.9333333333333331,0.13333333333333336,0.09,2.1
toollinkos,openai/gpt-5-mini,38,10,1.0,0.0,0.0,3.0
toollinkos,qwen/qwen2.5-coder-7b-instruct,39,10,0.8,0.4,0.36,1.8
toollinkos,qwen/qwen-2.5-coder-32b-instruct,39,10,0.761111111111111,0.1897041230995986,0.45,2.5
toollinkos,anthropic/claude-haiku-4.5,39,10,1.0,0.0,0.0,0.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,39,10,1.0,0.0,0.0,2.0
toollinkos,x-ai/grok-code-fast-1,39,10,1.0,0.0,0.0,2.0
toollinkos,openai/gpt-5-mini,39,10,0.9333333333333333,0.13333333333333336,0.09,2.9
toollinkos,qwen/qwen2.5-coder-7b-instruct,40,10,0.9,0.2,0.09,1.9
toollinkos,qwen/qwen-2.5-coder-32b-instruct,40,10,1.0,0.0,0.0,2.0
toollinkos,anthropic/claude-haiku-4.5,40,10,1.0,0.0,0.0,0.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,40,10,1.0,0.0,0.0,2.0
toollinkos,x-ai/grok-code-fast-1,40,10,1.0,0.0,0.0,2.0
toollinkos,openai/gpt-5-mini,40,10,0.8148148148148147,0.16563466499998442,0.25,2.5
toollinkos,qwen/qwen2.5-coder-7b-instruct,41,10,0.8,0.4,0.36000000000000004,1.8
toollinkos,qwen/qwen-2.5-coder-32b-instruct,41,10,0.7796296296296296,0.17316547744534755,0.41,2.7
